mobleyID,sasa,ele,born,pol,wgt,logP,psa,num_atoms,n_acceptors,n_donors,volume,nrotb,rand1,rand2,rand3,rand4,rand5,dG_exp
mobley_7532833,191.81245976124234,-0.3044998503011709,-7.186907693328273,-7.491407543629443,41.053,0.52988,23.79,3,1,0,58.432000000000016,0,0.4703321374980596,0.5367738631810216,0.8553468522448889,0.4991029262159553,0.9560801689312688,-3.88
mobley_2198613,213.24034049173707,-0.08309471890868765,-1.4148533217442703,-1.497948040652958,64.515,1.2451,0.0,3,0,0,68.63200000000002,0,0.2853562425195151,0.7607701143136335,0.5809395642395537,0.4722250789691965,0.702699844683341,-0.63
mobley_9257453,301.36133268122006,-1.2779464058236534,-7.817130686253501,-9.095077092077155,163.003,2.6990000000000003,20.23,9,1,1,146.72800000000004,0,0.552854315553568,0.8763105050086356,0.05224522756305483,0.06560952486672267,0.9401410772945025,-7.29
mobley_755351,306.79194228640506,-3.1849426902936306,-10.22420507574637,-13.40914776604,123.15499999999999,1.2773999999999999,35.25,9,2,1,138.73600000000005,1,0.46788076362106823,0.11658950037596982,0.6467107384954477,0.15964008434749122,0.33280931083994025,-7.29
mobley_9729792,281.82644352727027,-0.264550719686393,-3.091874225569672,-3.356424945256065,92.14099999999998,2.0587,0.0,7,0,0,113.60800000000003,0,0.05747931595094968,0.5475073924836402,0.8462931060070459,0.33311363314249653,0.8931295399033508,-0.99
mobley_7203421,335.67879668850117,-3.463165763815165,-10.992965917570068,-14.456131681385234,115.176,1.052,43.09,8,1,1,136.32000000000002,4,0.7384908249458112,0.08305272520912121,0.7533043943717882,0.5700544557951409,0.34827503904799184,-9.31
mobley_3167746,388.7350968477357,-0.1507954956469551,0.08757073308257142,-0.06322476256438368,114.232,3.3668000000000022,0.0,8,0,0,149.03200000000004,5,0.08074926561286022,0.32849118106118413,0.7812276582913786,0.9955230323736292,0.7622938805431858,2.88
mobley_1967551,192.9323755327823,-1.2444145752824711,-7.611516299345249,-8.85593087462772,44.053,0.2052,17.07,3,1,0,55.62400000000002,0,0.9921607911958219,0.585444698396151,0.8643898869125363,0.0015645827991062067,0.1312550035351263,-3.5
mobley_6522117,573.5673738068737,-7.938463273390311,-90.94295584142347,-98.88141911481378,359.573,5.7283000000000035,44.760000000000005,20,4,0,323.14400000000006,7,0.6726480825412727,0.1799869422104935,0.7811938867202076,0.15631902459434122,0.46991933790009166,-7.07
mobley_6353617,305.45925878164036,-3.2937894511713006,-13.534499286173011,-16.828288737344312,121.13899999999997,1.2842,29.96,9,2,0,136.12000000000003,1,0.6262697419960811,0.7359729680737176,0.5885790519889252,0.5232405601560585,0.8195263348806575,-8.26
mobley_547634,376.9322395496981,-0.279666866941961,-4.981486064935481,-5.261152931877442,156.22799999999998,3.456640000000002,0.0,12,0,0,181.38400000000004,0,0.46080827712128614,0.7412830188683606,0.48697725315417284,0.7707636286961315,0.20326966756470888,-2.78
mobley_3968043,263.69208992656354,-1.430619419029671,-6.134287353795419,-7.56490677282509,84.118,1.1295,17.07,6,1,0,95.45600000000002,0,0.6460338472173426,0.9901364687828157,0.15849327041274197,0.4793792530699056,0.5778108515607194,-4.7
mobley_5631798,114.9901432904064,-3.357681805157747,-8.381609023223458,-11.739290828381204,17.031,0.16199999999999998,35.0,1,1,1,26.296000000000006,0,0.325390630724938,0.7171888350902194,0.251889598217786,0.40852725765298004,0.3825675709396864,-4.29
mobley_7463408,411.61492056828206,-2.7610225072015493,-10.761318169562008,-13.522340676763557,218.08299999999997,3.3419000000000016,29.1,13,1,1,208.91200000000006,2,0.6690870052935142,0.9966079905780727,0.8174849613307441,0.855314201476922,0.6544695962455807,-7.78
mobley_4603202,317.5979600652609,-0.331902080675571,-7.02608168694695,-7.35798376762252,143.013,1.4806000000000001,9.23,7,1,0,132.98400000000004,4,0.4534892887673463,0.6206153683739599,0.7675930208088572,0.02026118385382991,0.9878565369692157,-4.23
mobley_2328633,412.1662408988412,-0.16425733879526028,0.059751296437941165,-0.10450604235731911,140.26999999999998,3.7569000000000026,0.0,10,0,0,171.76800000000003,4,0.2731934360647512,0.8361135646063015,0.82646618146702,0.6253575958510326,0.7986243215153601,2.55
mobley_9460824,518.7437607690545,-2.713764845296367,-21.660665491331404,-24.37443033662777,260.38599999999997,3.727700000000003,18.46,13,5,0,245.68800000000005,8,0.18553789244827457,0.5866191688738652,0.7450222191658938,0.48998916239702406,0.1451351627013987,-4.37
mobley_1424265,318.18890544982736,-0.20235343264245714,-3.1004452326249576,-3.3027986652674146,106.16799999999999,2.30344,0.0,8,0,0,130.97600000000003,0,0.5914162198358326,0.602252105444049,0.15659620943290375,0.9487182377787204,0.10122424669512509,-0.83
mobley_242480,412.0680525872376,-8.789887550469185,-18.75348121751089,-27.543368767980073,238.24599999999995,1.6263999999999998,86.17999999999999,18,4,2,241.62400000000005,0,0.11578145290970321,0.4574955747827406,0.43836108503604854,0.08884633279493925,0.8279171794854704,-11.85
mobley_994483,218.71702017270357,-0.0733576377242922,-1.6405709274189766,-1.7139285651432687,108.966,1.4012,0.0,3,0,0,75.15200000000002,0,0.48151320901946093,0.24093082617856065,0.4897892380297031,0.8678958550321331,0.6102942767659494,-0.74
mobley_6714389,163.9854904233013,-2.640768858705501,-5.5755360610735085,-8.21630491977901,31.058,-0.4251,26.02,2,1,1,44.18400000000001,0,0.704857952393832,0.14434512522899112,0.07638742243940067,0.39557386491648405,0.978244806274707,-4.55
mobley_2451097,287.05957140212337,-0.5842074589156749,-7.741253074179107,-8.325460533094782,103.12399999999998,1.5582799999999999,23.79,8,1,0,124.13600000000002,0,0.9155851462837071,0.19805632752393454,0.3514265895355271,0.5224770836891008,0.28686554056545654,-4.1
mobley_313406,233.77335285432247,-1.2348693735300145,-5.36525300256514,-6.600122376095155,60.096,0.3887,20.23,4,1,1,74.15200000000002,1,0.5683643800607073,0.04975363006651767,0.4244855941487543,0.7163464687927015,0.7607946944518902,-4.85
mobley_2364370,349.6053781238352,-1.9950370239814705,-7.476278619877522,-9.471315643858993,116.15999999999998,1.3496000000000001,26.3,8,2,0,134.99200000000002,3,0.20016103829323428,0.9384775596802536,0.4607023179313825,0.4076536575782208,0.07983545751024312,-2.64
mobley_5538249,429.5276532606549,-0.4336688877391036,-4.248384083661817,-4.68205297140092,257.54699999999997,5.313800000000001,0.0,15,0,0,239.03200000000007,1,0.37144644075428834,0.22945611957109546,0.9507434945573723,0.42445008968312903,0.6492390231209103,-2.16
mobley_7066554,282.97746235709155,-1.285002797786962,-8.413930096798847,-9.698932894585809,128.558,2.0456000000000008,20.23,8,1,1,126.53600000000003,0,0.8234589343429068,0.7872852625348798,0.5090855948643352,0.5328997305730613,0.4494760502755524,-7.03
mobley_2913224,369.10076285822356,-4.855414972065246,-16.63321268674889,-21.48862765881414,180.15899999999996,1.3101,63.60000000000001,13,3,1,182.79200000000003,2,0.6247972397000191,0.9748577707478393,0.07516138862097288,0.13066582616218403,0.0978535794041765,-9.94
mobley_5852491,288.8366512154684,-0.09623057971888571,-0.03827312125662022,-0.13450370097550593,84.162,2.1965000000000003,0.0,6,0,0,104.87200000000003,0,0.7051567080191538,0.7254142441148345,0.5623377883507995,0.7004013027973193,0.8841362560525134,1.59
mobley_5747188,319.01497656931684,-0.6190484770870877,-5.690982828572677,-6.3100313056597646,137.138,1.79702,49.36,10,3,0,145.60800000000003,1,0.7962763648103518,0.7124351368067292,0.7474338405885007,0.9157103757695904,0.6525372566579498,-3.58
mobley_6359156,415.6255654981454,-0.4480494003821872,-4.7199370715222715,-5.167986471904459,223.10199999999998,4.660400000000001,0.0,14,0,0,218.78400000000005,1,0.4851261458211852,0.9795218717874181,0.7185324691482831,0.12470056669988816,0.6634047051131221,-2.46
mobley_7794077,302.92752134683417,-7.6746971161472874,-25.41205593960757,-33.086753055754855,180.08499999999995,0.08199999999999996,65.72,12,2,2,153.62400000000002,0,0.9288217966949085,0.5050440932620742,0.10640647921076563,0.5803570894719517,0.9270726727933908,-15.46
mobley_7227357,295.41581326318993,-1.2850874923413667,-3.9608856119090827,-5.245973104250449,88.14999999999999,1.1673,20.23,6,1,1,107.60800000000003,2,0.22882532352762042,0.34953972534920363,0.8552474188798049,0.2013203145533291,0.5910582723218188,-4.35
mobley_7599023,279.6409439698775,-0.2587839398275876,-3.8371735381805094,-4.095957478008097,157.01,2.4491000000000005,0.0,7,0,0,124.20800000000003,0,0.42232460661842797,0.8575610704559624,0.7689297872146409,0.12083133610669872,0.5128894644680803,-1.46
mobley_3976574,472.9878771410785,-0.3960196600514099,-4.0852415883157605,-4.48126124836717,356.419,6.8515999999999995,18.46,19,2,0,290.73600000000005,0,0.6570655687909566,0.3774002598897851,0.1502491362787367,0.04808329557885038,0.017032603425791493,-4.15
mobley_4434915,174.6190001104485,-0.031925558712400076,-1.935655013434189,-1.967580572146589,50.488,0.855,0.0,2,0,0,51.32800000000001,0,0.6554469032228093,0.029887595212445883,0.2637016933779963,0.05082136403547555,0.6025433338362307,-0.55
mobley_4252724,365.52976311254224,-0.29275944135580795,-2.845793588327355,-3.138553029683163,134.22199999999998,2.8851000000000013,0.0,10,0,0,163.83200000000005,2,0.13270458485177727,0.07510454438283509,0.9824098878267353,0.424572828688937,0.906570233214152,0.16
mobley_8525830,325.824105329891,-0.13559811876180067,-3.1803286825135,-3.315926801275301,198.047,2.611600000000001,0.0,6,0,0,129.73600000000002,3,0.44847871034326403,0.19663498521236067,0.15545509509593813,0.1778115175332755,0.04999334863550409,-0.14
mobley_1323538,418.2405553421503,-7.953679958271567,-95.16237511687875,-103.11605507515031,182.15599999999998,2.2039999999999997,44.760000000000005,11,4,0,182.52800000000005,6,0.305123768623208,0.06908168366805456,0.9595201394818738,0.8491743961815733,0.10565220112929519,-7.5
mobley_3259411,247.01025328433667,-3.5007501200924773,-15.832764568989802,-19.33351468908228,92.09399999999998,-1.6681000000000001,60.69,6,3,3,92.20000000000002,2,0.5676961447667662,0.6322749016620803,0.1665162036172796,0.884905554852101,0.12379577945979647,-13.43
mobley_1858644,320.0203885169812,-1.3783839401149216,-8.520825343697041,-9.899209283811963,122.16699999999997,1.2213999999999998,20.23,9,1,1,140.35200000000003,2,0.65590661331216,0.6979477309771995,0.6418571216651648,0.3812655639417135,0.3876952754914791,-6.79
mobley_7375018,488.49431390132474,-1.5175438633899518,-6.161179857612373,-7.678723721002324,170.296,3.7161000000000026,17.07,12,1,0,206.87200000000004,8,0.5459273606371609,0.30884157318058125,0.22132228083803585,0.9486884953304718,0.4896476148550144,-2.15
mobley_4375719,420.91601983274154,-0.16815910003473314,0.10881198294797277,-0.05934711708676037,128.259,3.7569000000000026,0.0,9,0,0,166.13600000000005,6,0.2938507681046979,0.3450744997839804,0.9433958762532397,0.8970324581998348,0.7926572165560782,3.13
mobley_7364468,351.76028845521415,-1.576478384222594,-6.79936930485554,-8.375847689078135,138.21,2.3218000000000005,17.07,10,1,0,158.60000000000005,0,0.9662863330567776,0.9965508227150528,0.4385805384815946,0.8999461367123189,0.8625949763764794,-5.18
mobley_1199854,260.5113365199619,-0.10242347033137697,-3.3410258324468334,-3.4434493027782103,169.993,1.8314,0.0,4,0,0,96.04800000000002,1,0.5715061024992951,0.9229518245312012,0.709760145369592,0.6751389662211482,0.9185506984349179,-0.53
mobley_2178600,308.352193589855,-0.13372065776389877,-0.725477383167005,-0.8591980409309038,106.596,2.415400000000001,0.0,6,0,0,119.16000000000003,3,0.4117644780083046,0.8588955222105146,0.9896448349073682,0.41780358792662164,0.7481718976467416,-0.1
mobley_3325209,394.0551285386057,-2.024149067957496,-10.042169456169672,-12.066318524127169,182.21899999999994,1.7360999999999998,27.69,13,3,0,194.03200000000004,4,0.5715924828920069,0.9845055452145633,0.9208023469003144,0.5906889582661925,0.24705644319941467,-4.04
mobley_3639400,278.8851103768677,-0.11959940943428948,-1.0074351732300124,-1.1270345826643018,92.56899999999999,2.0253,0.0,5,0,0,102.12000000000002,2,0.9703451541249513,0.05974468033561242,0.787256931473965,0.5483901664983455,0.018257568118011047,-0.16
mobley_7769613,273.6179172833484,-0.14926259552554785,-0.4062008059900955,-0.5554634015156433,137.01999999999998,2.1798,0.0,5,0,0,107.44800000000002,0,0.5403004215266771,0.7970441408874891,0.23749729064886393,0.5533561243931012,0.1800396359195462,0.84
mobley_1781152,323.66060395925564,-1.8980343089384761,-6.6654241457681955,-8.563458454706671,116.15999999999998,1.2055,26.3,8,2,0,133.52000000000004,0,0.4800388023915918,0.4664330609194961,0.0704536024557485,0.0946726405949837,0.757440020400869,-2.4
mobley_5347550,289.18843458374033,-1.2207476773929458,-7.768064758580229,-8.988812435973175,164.96599999999998,2.0293,9.23,8,1,0,134.71200000000005,2,0.13410191039373776,0.5473518782981875,0.32126774029870975,0.35337535674508536,0.0943350408245267,-1.12
mobley_1923244,259.2719399109167,-0.08284926940494283,0.00460206281864875,-0.07824720658629408,58.123999999999995,1.8064,0.0,4,0,0,81.76800000000001,1,0.9523812887657274,0.03956038350772517,0.021680574476272363,0.41814328652352306,0.8269109234210636,2.1
mobley_1659169,250.80074891660507,-1.9326697097974275,-7.9357662239306626,-9.86843593372809,87.122,-0.3938000000000001,21.259999999999998,6,2,1,95.49600000000002,0,0.6636192722982532,0.08052695966728962,0.25028371167118924,0.6181246956053696,0.7458855407638465,-7.17
mobley_7754849,623.8232068113259,-5.0839230049068505,-37.26639267288064,-42.35031567778749,384.4870000000002,5.005300000000004,36.92,19,8,0,345.2240000000001,12,0.23350970439899466,0.572169707397138,0.478721685613669,0.15048857602088994,0.1841837588753077,-6.1
mobley_2925352,294.52182939475296,-1.255873348227646,-8.290511169647175,-9.54638451787482,108.13999999999999,1.7006199999999996,20.23,8,1,1,123.46400000000003,0,0.15215335968878896,0.44842707096439527,0.15198749874546735,0.05854457841523597,0.06835021676501363,-6.13
mobley_4587267,356.669446906351,-7.301285217307461,-25.28032243656871,-32.58160765387617,182.172,-3.585399999999998,121.38000000000001,12,6,6,169.30400000000003,5,0.9252055308164192,0.5439826472101716,0.8140880158383114,0.38097914469186667,0.5334400846629618,-23.62
mobley_2881590,309.2753820535167,-0.7868487602558905,-3.96857812011826,-4.75542688037415,119.11999999999999,0.8716,58.59,8,4,0,125.07200000000003,3,0.6370110193724503,0.45254615931586817,0.17518358067404016,0.13671395318668744,0.07549314338406976,-1.88
mobley_1469079,419.6443755273766,-0.602657464266012,-6.738693696689827,-7.341351160955839,253.08399999999997,4.891400000000001,18.46,16,2,0,231.25600000000006,0,0.5485603709678308,0.4891396399976238,0.6203826391468595,0.26824672308529784,0.9777670814538445,-3.56
mobley_2146331,150.33961879468717,-1.05109902366758,-8.510439489825774,-9.561538513493355,30.026,-0.1849,17.07,2,1,0,38.464000000000006,0,0.9858992814444986,0.39746950400262526,0.3781669856715212,0.6351871233397758,0.39895097534493407,-2.75
mobley_5890803,350.2749190369798,-2.0100502547059436,-6.194352805852381,-8.204403060558324,116.15999999999998,1.3496000000000001,26.3,8,2,0,134.99200000000002,3,0.7719266971789646,0.8704950648964729,0.03161421549732579,0.4179245360619662,0.23877197032802366,-2.44
